"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
2017-07-24 00:24:13,0,FALSE,"889280020107100160",TRUE,NA,NA,NA,NA,NA,3,FALSE,"maba_a","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @julio19681220: @MIES_Zona8 @IvanEspinelM @GeovannyCanar @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @ra…",FALSE
2017-07-24 00:15:50,0,FALSE,"889277911420764160",FALSE,NA,NA,"889164417094569985","MIES_Zona8","1108117242",0,FALSE,"DanielA23515521","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MIES_Zona8 @GeovannyCanar @IvanEspinelM @RolandoNavarroM @radiorumbagye @radio_sucre @MIDUVI_EC @ronald_chavezo… https://t.co/3XKXUIfQoZ",TRUE
2017-07-23 23:57:20,0,FALSE,"889273253516251136",TRUE,NA,NA,NA,NA,NA,2,FALSE,"albertomiguele2","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Patri2174: @MIES_Zona8 @GeovannyCanar @RolandoNavarroM @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @radiosonorama @rad…",FALSE
2017-07-23 23:12:38,0,FALSE,"889262004841701377",TRUE,NA,NA,NA,NA,NA,2,FALSE,"GeovannyCanar","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Patri2174: @MIES_Zona8 @GeovannyCanar @RolandoNavarroM @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @radiosonorama @rad…",FALSE
2017-07-23 22:40:48,0,FALSE,"889253994614358017",FALSE,NA,NA,"889195860965425153","MIES_Zona8","1108117242",2,FALSE,"Patri2174","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MIES_Zona8 @GeovannyCanar @RolandoNavarroM @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk… https://t.co/Zn7Dtmvixd",TRUE
2017-07-23 18:10:36,1,FALSE,"889185995022888960",FALSE,NA,NA,NA,NA,NA,1,FALSE,"radio_sucre","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sigue el Tour ""Felipao"". No aterrizará en  el Girona.
Su vuelo al parecer estaría en España
#SucreDeportes https://t.co/ubBaoklxiU",FALSE
2017-07-23 18:02:49,2,FALSE,"889184036110958592",FALSE,NA,NA,NA,NA,NA,0,FALSE,"radio_sucre","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","El Toro de Urrao, Rigoberto Urán, se quedo con el subtítulo del Tour de France.
SucreDeportes https://t.co/JYDL0jU2uu",FALSE
2017-07-23 17:48:52,3,FALSE,"889180525671440384",FALSE,NA,NA,NA,NA,NA,1,FALSE,"radio_sucre","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Un triplete en su primer partido en  México dice algo de Enner Valencia ?
#SucreDeportes https://t.co/nwfJSWeYda",FALSE
2017-07-23 17:42:36,0,FALSE,"889178951901487104",FALSE,NA,NA,NA,NA,NA,1,FALSE,"radio_sucre","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hallan 8 cadáveres en camión que se encontraba en el estacionamiento de un local comercial en  suroeste de la ciuda… https://t.co/SwEeonuvC6",TRUE
2017-07-23 16:16:59,0,FALSE,"889157405212278788",TRUE,NA,NA,NA,NA,NA,1,FALSE,"Rocat89","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RolandoNavarroM: @MIES_Zona8 @GeovannyCanar @IvanEspinelM @DrWilliamPlua @radiorumbagye @radio_sucre @ronald_chavezo @RadioHuancavilk @…",FALSE
2017-07-23 16:12:00,0,FALSE,"889156151333593090",FALSE,NA,NA,"888837702644355072","MIES_Zona5","1109059164",0,FALSE,"daniloch25","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MIES_Zona5 @IvanEspinelM @Arymartinez01 @vanessafreirev @radio_sucre @InclusionEc @lahoralosriosec… https://t.co/EdpWxTP1th",TRUE
