"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
2017-07-14 23:54:33,0,FALSE,"886011063581384704",TRUE,NA,NA,NA,NA,NA,3,FALSE,"Anri_fuma","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bluesloth_9040: Radiostar( @radio_stars )<U+3055><U+3093><U+306E><U+30D4><U+30F3><U+30BA>
Rapisent( @rapis_lucent )<U+3055><U+3093><U+306E><U+30A4><U+30E4><U+30EA><U+30F3><U+30B0>
Petitsucre( @petit_sucre_ )<U+3055><U+3093><U+306E><U+30D4><U+30A2><U+30B9>
<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/p7E…",FALSE
2017-07-14 23:44:41,0,FALSE,"886008578883993604",TRUE,NA,NA,NA,NA,NA,3,FALSE,"radio_stars","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bluesloth_9040: Radiostar( @radio_stars )<U+3055><U+3093><U+306E><U+30D4><U+30F3><U+30BA>
Rapisent( @rapis_lucent )<U+3055><U+3093><U+306E><U+30A4><U+30E4><U+30EA><U+30F3><U+30B0>
Petitsucre( @petit_sucre_ )<U+3055><U+3093><U+306E><U+30D4><U+30A2><U+30B9>
<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/p7E…",FALSE
2017-07-14 23:30:03,0,FALSE,"886004898814464000",FALSE,NA,NA,"885922329502547968","FiscaliaEcuador","134671641",0,FALSE,"LuisPol13045295","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@FiscaliaEcuador @PichinchaCJ @PichinchaGob @CorteNacional @radiotarqui @radio_sucre @ecuavisa @ASOMAcanalvida… https://t.co/kE0rkImnU1",TRUE
2017-07-14 22:35:06,0,FALSE,"885991068369653760",FALSE,NA,NA,"885989129909145602","Alfredo_Adum_Z","343536899",0,FALSE,"yayoaveiga","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Alfredo_Adum_Z Licenciado traiga al Presi a radio sucre",FALSE
2017-07-14 20:00:02,1,FALSE,"885952045932564480",FALSE,NA,NA,NA,NA,NA,0,FALSE,"egarciarosales","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ICBF: El ICBF tuvo 6.678 niños fantasmas en Sucre | Actualidad | CARACOL RADIO @ICBFColombia @PGN_COL @FiscaliaCol  https://t.co/6weDUOnsEp",FALSE
2017-07-14 19:55:23,0,FALSE,"885950876178944001",FALSE,NA,NA,NA,NA,NA,0,FALSE,"eduardochamba","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","En Vivo ...desde Radio Sucre !!! https://t.co/GEU4OCOTOc",FALSE
2017-07-14 19:55:17,0,FALSE,"885950850123919361",FALSE,NA,NA,NA,NA,NA,0,FALSE,"eduardochamba","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","En Vivo ...desde Radio Sucre !!! https://t.co/GJiw7TEmks",FALSE
2017-07-14 19:53:15,1,FALSE,"885950338351738881",FALSE,NA,NA,"885910775558266880","radio_sucre","86374475",0,FALSE,"lgrobalino","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@radio_sucre @ATMGuayaquil Cómo está compañero? @PabloNoboa1 @moranfabian",FALSE
2017-07-14 19:16:27,0,FALSE,"885941077974405120",FALSE,NA,NA,"885920985697931264","radio_sucre","86374475",0,FALSE,"AntonioOrbeB","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre FELICITACIONES RADIO SUCRE @radio_sucre",FALSE
2017-07-14 18:08:07,0,FALSE,"885923882624012289",FALSE,NA,NA,NA,NA,NA,0,FALSE,"radio_sucre","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","El alcalde de guayaquil realizó la visita a la planta de tratamiento de aguas residuales Las Exclusas
#SucreInforma https://t.co/bpMfVc2rv6",FALSE
2017-07-14 18:03:33,0,FALSE,"885922731254067200",FALSE,NA,NA,NA,NA,NA,0,FALSE,"radio_sucre","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Radio Sucre 35 años con el Lic. Vicente Arroba Ditto considerado por medios Televisivos del Ecuador como el mejor R… https://t.co/9uhc6BnHk1",TRUE
2017-07-14 17:56:37,0,FALSE,"885920985697931264",FALSE,NA,NA,NA,NA,NA,0,FALSE,"radio_sucre","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","La sensual Jazmin en la celebración de los 35 años de Radio Sucre, La Frecuencia Deportiva https://t.co/WybScsV4eI",FALSE
