"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
2017-07-15 01:54:18,0,FALSE,"886041197877362689",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Meli_Magdiel","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Linda noche!!! me ayudan con la canción #LoDigo de #CarlosRivera gracias @ExaFmEcuador <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE
2017-07-15 00:31:34,0,FALSE,"886020378719596545",FALSE,NA,NA,NA,NA,NA,0,FALSE,"andycarol_music","<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","Hola @ExaFmEcuador porfis me pueden poner #Ven de @PabloJaraEc <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>gracias!! @TeamPJaraUIO #SueñaCantaYAma",FALSE
2017-07-14 23:23:17,0,FALSE,"886003194366758912",FALSE,NA,NA,"885991661259681792","LoroHomero","267271723",0,FALSE,"meraandres32","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@LoroHomero Díganle al @PatoBorja el quería la de @ExaFmEcuador y no le dieron",FALSE
2017-07-14 22:31:35,0,FALSE,"885990185887989760",TRUE,NA,NA,NA,NA,NA,4,FALSE,"FansCabas","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ExaFmEcuador: @CabasMusica estrena su nuevo sencillo ""ROMPE LOS NIVELES"" pídela ya por EXA FM 92.5 Quito  #YoCreoenlaRadio https://t.co…",FALSE
2017-07-14 22:31:35,0,FALSE,"885990185711935490",TRUE,NA,NA,NA,NA,NA,4,FALSE,"AngeNessie","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ExaFmEcuador: @CabasMusica estrena su nuevo sencillo ""ROMPE LOS NIVELES"" pídela ya por EXA FM 92.5 Quito  #YoCreoenlaRadio https://t.co…",FALSE
2017-07-14 22:28:43,0,FALSE,"885989464782360576",TRUE,NA,NA,NA,NA,NA,1074,FALSE,"Elise74526085","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Frasesypens: Hola @esteban8glez @ExaFmEcuador ANOTAME PARA EL CONCURSO DE JOHANN VERA @teamjohannmundi @johannvera #QuieroConocerAjohan…",FALSE
2017-07-14 21:54:46,0,FALSE,"885980918510473216",FALSE,NA,NA,"885948529721651204","ExaFmEcuador","118800631",0,FALSE,"RavelSantos20","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","@ExaFmEcuador @MiaMont @MikeBahia Me encantaria escuchar Loca de @MaiteOficial",FALSE
2017-07-14 21:45:23,1,FALSE,"885978559550021632",FALSE,NA,NA,NA,"ExaFmEcuador","118800631",0,FALSE,"johanna120rg","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador Por favor podrían complacernos con #VueloAParis de @JohannVera <U+2708><U+FE0F>  Gracias.",FALSE
2017-07-14 21:17:30,0,FALSE,"885971540101263360",TRUE,NA,NA,NA,NA,NA,3,FALSE,"JohannIsJV","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @TeamJohannMundi: Hola amigos de  @ExaFmEcuador @NataCassette podrían por favor complacernos con #VueloAParis de @JohannVera1 muchas gra…",FALSE
2017-07-14 21:11:33,0,FALSE,"885970044903206913",FALSE,NA,NA,NA,NA,NA,0,FALSE,"roxinvt","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hola amigos @ExaFmEcuador @NataCassette podrían por favor complacerme con #VueloAParis de @JohannVera1 muchas gracias ! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B4><U+009D>",FALSE
2017-07-14 20:40:33,0,FALSE,"885962240020676608",TRUE,NA,NA,NA,NA,NA,3,FALSE,"paulacar15","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TeamJohannMundi: Hola amigos de  @ExaFmEcuador @NataCassette podrían por favor complacernos con #VueloAParis de @JohannVera1 muchas gra…",FALSE
