"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"1";"RT @DecisionesU: @labrujaecuador Muchas felicidades x tu cumple y x estar en tan merecido lugar @CHAYANNEMUSIC  
#ChayanneNosUne";FALSE;0;NA;2017-07-08 04:10:01;FALSE;NA;"883538640604987393";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"LindaoCastr";1;TRUE;FALSE;NA;NA
"2";"RT @labrujaecuador: Chayanne felicidades en tu cumpleaños desde la numero uno de Ecuador https://t.co/Ryd7KqyhN2";FALSE;0;NA;2017-07-08 04:09:56;FALSE;NA;"883538617758617600";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"LindaoCastr";6;TRUE;FALSE;NA;NA
"3";"@IggyAzalea estremeció a más de un latino con “Switch” en los #PremiosJuventud2017";FALSE;0;"IGGYAZALEA";2017-07-08 04:00:00;FALSE;NA;"883536118573973504";"153694176";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"4";"RT @labrujaecuador: John Lennon \"saluda\" a Ringo Starr para su cumpleaños a través de Twitter https://t.co/hQiWQ9eIiQ";FALSE;0;NA;2017-07-08 03:24:22;FALSE;NA;"883527152486019073";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"VincesDavid";2;TRUE;FALSE;NA;NA
"5";"@genuineverve celebra 2 décadas de su disco Urban Hymns";FALSE;0;"genuineverve";2017-07-08 03:00:01;FALSE;NA;"883521021046734849";"739764538929713152";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"6";"RT @labrujaecuador: Actor que dejó \"The Walking Dead\" cree que los escritores no sabían qué hacer con su personaje https://t.co/CezPsxMUlf";FALSE;0;NA;2017-07-08 02:40:55;FALSE;NA;"883516214768783360";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"danymen73";1;TRUE;FALSE;NA;NA
"7";"@labrujaecuador Muchas felicidades x tu cumple y x estar en tan merecido lugar @CHAYANNEMUSIC  
#ChayanneNosUne";FALSE;1;"labrujaecuador";2017-07-08 02:10:03;FALSE;"880215844659351552";"883508446359891968";"82985256";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"DecisionesU";1;FALSE;FALSE;NA;NA
"8";"RT @labrujaecuador: Chayanne felicidades en tu cumpleaños desde la numero uno de Ecuador https://t.co/Ryd7KqyhN2";FALSE;0;NA;2017-07-08 02:08:54;FALSE;NA;"883508158102155266";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"DecisionesU";6;TRUE;FALSE;NA;NA
"9";"@MlileyCyrus celebró el Día del Beso muy enamorada de @LiamHemsworth https://t.co/3rvAviTFzd";FALSE;0;"MlileyCyrus";2017-07-08 02:00:01;FALSE;NA;"883505925042065409";"116367351";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"10";"RT @labrujaecuador: Chayanne felicidades en tu cumpleaños desde la numero uno de Ecuador https://t.co/Ryd7KqyhN2";FALSE;0;NA;2017-07-08 01:43:43;FALSE;NA;"883501821121220610";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"glendag01";6;TRUE;FALSE;NA;NA
"11";"RT @labrujaecuador: Serena Williams muestra desnuda su embarazo en revista Vanity Fair https://t.co/LRmiAhU04u";FALSE;0;NA;2017-07-08 01:41:46;FALSE;NA;"883501329573957632";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"beatrizvaladar5";1;TRUE;FALSE;NA;NA
"12";"RT @labrujaecuador: Chayanne felicidades en tu cumpleaños desde la numero uno de Ecuador https://t.co/Ryd7KqyhN2";FALSE;0;NA;2017-07-08 01:40:26;FALSE;NA;"883500996923723778";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"beatrizvaladar5";6;TRUE;FALSE;NA;NA
"13";"RT @SonyMusicEC: \"Este disco nos ha dado una cantidad de alegrías <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #YoCreoDeluxeEdition \" <ed><U+00A0><U+00BD><ed><U+00B2><U+00BD><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> @_CarlosRivera en @labrujaecuador #CarlosRiv…";FALSE;0;NA;2017-07-08 01:38:51;FALSE;NA;"883500597709766656";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"beatrizvaladar5";130;TRUE;FALSE;NA;NA
"14";"Más de 65.000 personas cantan “Bohemian Rhapsody” en concierto de @GreenDay";FALSE;1;NA;2017-07-08 01:00:01;FALSE;NA;"883490821927952384";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";2;FALSE;FALSE;NA;NA
"15";"@PaulMcCartney logró acuerdo “confidencial” con Sony ATV sobre derechos de autor";FALSE;0;"PaulMcCartney";2017-07-08 00:00:01;FALSE;NA;"883475724782510082";"74712538";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"16";"Ex Beatles @ringostarrmusic viene con nuevo álbum, Give More Love";FALSE;1;NA;2017-07-07 23:30:01;FALSE;NA;"883468172589801473";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA
"17";"El cantante Sting explica por qué sus últimos álbumes han sido \"más esotéricos\"";FALSE;1;NA;2017-07-07 23:00:00;FALSE;NA;"883460622146469888";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"18";"Shakira emplaza a los líderes del G20: \"No podemos pensar que en un país rico las cosas están bien\"";FALSE;0;NA;2017-07-07 22:30:01;FALSE;NA;"883453073749889025";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"19";"John Lennon \"saluda\" a Ringo Starr para su cumpleaños a través de Twitter https://t.co/hQiWQ9eIiQ";FALSE;3;NA;2017-07-07 22:00:01;FALSE;NA;"883445524841594881";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";2;FALSE;FALSE;NA;NA
"20";"Buenos días @labrujaecuador  me podrían complacer con la canción #MiGente <ed><U+00A0><U+00BC><ed><U+00BC><U+008E>  @JBALVIN <U+26A1><U+FE0F><U+26A1><U+FE0F> @jbalvin_ecuador  Gracias !";FALSE;0;NA;2017-07-07 21:41:17;FALSE;NA;"883440809151954945";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"EnergiaWilliam";0;FALSE;FALSE;NA;NA
"21";"Hola @labrujaecuador puede poner #DevuélvemeElCorazón d @SebastianYatra porfavor @SebastianYatraE @GomiTwiin @andradedirak @UniversalMusicE";FALSE;0;NA;2017-07-07 21:30:36;FALSE;NA;"883438121714671616";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"jjmor8";0;FALSE;FALSE;NA;NA
"22";"Ridley Scott comienza rodaje de su nueva película basada en el secuestro del nieto del magnate petrolero Paul Getty";FALSE;0;NA;2017-07-07 21:30:01;FALSE;NA;"883437973416443904";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"23";"Luc Besson expone las dificultades de lograr reclutar a Rihanna como actriz";FALSE;0;NA;2017-07-07 21:00:00;FALSE;NA;"883430423245737984";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"24";"https://t.co/NBNrYEtVOs";FALSE;0;NA;2017-07-07 20:45:32;FALSE;NA;"883426781835010050";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"25";"Netflix no quiere esperar más y renueva Castlevania por una segunda temporada";FALSE;2;NA;2017-07-07 20:00:02;FALSE;NA;"883415332068700161";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"26";"Actor que dejó \"The Walking Dead\" cree que los escritores no sabían qué hacer con su personaje <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1> #EnLaWeb https://t.co/Y2Y6DbJlxo";FALSE;0;NA;2017-07-07 19:39:05;FALSE;NA;"883410059165880320";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"EduardCelebre";0;FALSE;FALSE;NA;NA
"27";"Actor que dejó \"The Walking Dead\" cree que los escritores no sabían qué hacer con su personaje https://t.co/CezPsxMUlf";FALSE;0;NA;2017-07-07 19:30:01;FALSE;NA;"883407775153307648";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA
"28";"RT @labrujaecuador: Shakira vuelve a sus orígenes en nuevo álbum “El Dorado” https://t.co/zuUgwYuKl5";FALSE;0;NA;2017-07-07 19:25:01;FALSE;NA;"883406517734699010";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"beatrizvaladar5";1;TRUE;FALSE;NA;NA
"29";"RT @labrujaecuador: Como no podía ser otra manera el videoclip de “Me Enamoré” de Shakira no podía tener otro protagonista que Gerard Piqué…";FALSE;0;NA;2017-07-07 19:21:39;FALSE;NA;"883405669184884736";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"beatrizvaladar5";1;TRUE;FALSE;NA;NA
"30";"No te desconectes de la Nº 1
@labrujaecuador https://t.co/3hPh7WBkti";FALSE;1;NA;2017-07-07 19:00:00;FALSE;NA;"883400224449994752";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
