"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"1";"Sin Ravinovich y sin el es definitivamente el fin del grupo. el uno era la chispa, el otro el músico per se. https://t.co/s9zFuhTjPT";FALSE;0;NA;2017-07-10 04:59:42;FALSE;NA;"884275917379575808";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"morpheusec";0;FALSE;FALSE;NA;NA
"2";"Carlos Núñez Cortés, uno de los fundadores de Les Luthiers, dejará el grupo musical en septiembre";FALSE;0;NA;2017-07-10 04:54:29;FALSE;NA;"884274604944052224";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"3";"El creador de American Horror Story compartió una fotografía de lo que se sugiere es un vistazo a la nueva temporada https://t.co/n0XTT18KKb";FALSE;0;NA;2017-07-10 04:10:42;FALSE;NA;"884263586742325252";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"4";"En \"Spiderman: Homecoming\" aparece Aaron Davis, quien adquiere relevancia si lo comparamos con los cómics";FALSE;1;NA;2017-07-10 02:59:54;FALSE;NA;"884245770509144064";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"5";"Amber Heard publicó una fotografía en un descanso con el director de la película, James Wan, y Jason Momoa https://t.co/Ubr4QxfvZF";FALSE;3;NA;2017-07-10 02:02:40;FALSE;NA;"884231364350025728";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"6";"RT @tigresdelchaula: @vicobonil @pinzonfelipe @EPICENTRO_arte @EspaciadoraBar @labrujaecuador Certero...";FALSE;0;NA;2017-07-10 01:10:02;FALSE;NA;"884218118310166528";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"alardillon";1;TRUE;FALSE;NA;NA
"7";"Daddy Yankee superó los 44 millones 735 mil 586 de escuchas mensuales";FALSE;2;NA;2017-07-10 00:57:49;FALSE;NA;"884215044447367168";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"8";"\"Spider-Man: Homecoming\" tuvo una recaudación calculada de 117 mdd y es uno de los mayores debuts del verano";FALSE;6;NA;2017-07-09 22:46:33;FALSE;NA;"884182012080398336";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"9";"@vicobonil @pinzonfelipe @EPICENTRO_arte @EspaciadoraBar @labrujaecuador Certero...";FALSE;4;"vicobonil";2017-07-09 21:13:10;FALSE;"884078817622581249";"884158512271699968";"253707740";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"tigresdelchaula";1;FALSE;FALSE;NA;NA
"10";"Eugenio Derbez, apareció en el trailer de Geostorm, del productor Dean Devlin";FALSE;0;NA;2017-07-09 20:59:51;FALSE;NA;"884155160414519297";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"11";"Tobey Maguire luchó cómo Van Damme en su audición para ser el primer \"Spider-Man\" de los últimos 15 años";FALSE;3;NA;2017-07-09 19:08:02;FALSE;NA;"884127018408914945";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"12";"Shia LaBeouf fue puesto en libertad luego de haber pagado una fianza de siete mil dólares";FALSE;0;NA;2017-07-09 16:59:35;FALSE;NA;"884094696523542528";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"13";"Buen dia @labrujaecuador me podrian complacer  con la canción  #MiTesoro de @zionylennoxpr @mxkthy @oval_sound   gracias <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><U+2764>";FALSE;0;NA;2017-07-09 16:42:53;FALSE;NA;"884090492971081732";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"dayanataly94";0;FALSE;FALSE;NA;NA
"14";"@labrujaecuador Felicidades";FALSE;0;"labrujaecuador";2017-07-09 16:40:32;FALSE;"884051990535446529";"884089902329200641";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"alexandraodanod";0;FALSE;FALSE;NA;NA
"15";"Hola @labrujaecuador me podrian complacer con la canción #QuedateConmigo d @jesusmiranda 
@ArtistGrup
@pvillalobosm
@chynomiranda_ec gracias";FALSE;0;NA;2017-07-09 16:37:48;FALSE;NA;"884089213670567937";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"dayanataly94";0;FALSE;FALSE;NA;NA
"16";"@pinzonfelipe @tigresdelchaula @EPICENTRO_arte @EspaciadoraBar @labrujaecuador ¿cierrto?";FALSE;0;"pinzonfelipe";2017-07-09 15:56:30;FALSE;"884041966312357889";"884078817622581249";"197152788";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"vicobonil";0;FALSE;FALSE;NA;NA
"17";"Marvel trabajará con una compañía china para crear el primer superhéroe de cómic chino en la historia de la marca";FALSE;1;NA;2017-07-09 15:23:35;FALSE;NA;"884070535096930304";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA
"18";"@pinzonfelipe @tigresdelchaula @EPICENTRO_arte @EspaciadoraBar @labrujaecuador ¿Cierrto?";FALSE;0;"pinzonfelipe";2017-07-09 15:06:38;FALSE;"884041966312357889";"884066270018236417";"197152788";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"vicobonil";0;FALSE;FALSE;NA;NA
"19";"RT @pinzonfelipe: HOY 18hs estreno del video #trestristestigres de @tigresdelchaula por @EPICENTRO_arte a puro #rockandroll @EspaciadoraBar…";FALSE;0;NA;2017-07-09 15:06:27;FALSE;NA;"884066224979795968";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"vicobonil";4;TRUE;FALSE;NA;NA
"20";"Hoy es cumpleaños del actor  Tom Hanks, ganador del Oscar por los filmes \"Philadelphia\" y \"Forrest Gump\" Felicidades!";FALSE;9;NA;2017-07-09 14:09:54;FALSE;NA;"884051990535446529";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"21";"RT @pinzonfelipe: HOY 18hs estreno del video #trestristestigres de @tigresdelchaula por @EPICENTRO_arte a puro #rockandroll @EspaciadoraBar…";FALSE;0;NA;2017-07-09 13:32:50;FALSE;NA;"884042664076881920";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"alardillon";4;TRUE;FALSE;NA;NA
"22";"RT @pinzonfelipe: HOY 18hs estreno del video #trestristestigres de @tigresdelchaula por @EPICENTRO_arte a puro #rockandroll @EspaciadoraBar…";FALSE;0;NA;2017-07-09 13:32:05;FALSE;NA;"884042474024579072";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"tigresdelchaula";4;TRUE;FALSE;NA;NA
"23";"HOY 18hs estreno del video #trestristestigres de @tigresdelchaula por @EPICENTRO_arte a puro #rockandroll… https://t.co/qjfcgktLpd";FALSE;4;NA;2017-07-09 13:30:04;TRUE;NA;"884041966312357889";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"pinzonfelipe";4;FALSE;FALSE;NA;NA
"24";"Marvel rinde tributo a Joan, la mujer de Stan Lee";FALSE;3;NA;2017-07-09 12:10:06;FALSE;NA;"884021841538494464";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"25";"Ex Beatles @ringostarrmusic viene con nuevo álbum Give More Love";FALSE;1;NA;2017-07-09 05:00:59;FALSE;NA;"883913854757031936";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA
"26";"@labrujaecuador #lolaregresaacasa https://t.co/c6frIRWHv6";FALSE;1;"labrujaecuador";2017-07-09 03:12:10;FALSE;NA;"883886468728582144";"82985256";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"arynaranjo";0;FALSE;FALSE;NA;NA
"27";".@brunomars y @davidguetta se unen al ritmo de “Versace On The Floor”";FALSE;2;NA;2017-07-09 02:08:02;FALSE;NA;"883870327272550400";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"28";"@CalvinHarris está arrepentido de terminar con Taylor Swift";FALSE;0;"CalvinHarris";2017-07-09 01:07:43;FALSE;NA;"883855148510052352";"18625669";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"29";"Cuando lleguemos al mismo tiempo tu boca se va a derretir en mi boca!!!! @dbfansuio @labrujaecuador @SoyDanielBeta a punto caramelo!!!";FALSE;0;NA;2017-07-09 00:31:02;FALSE;NA;"883845917589331968";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Paulycma";0;FALSE;FALSE;NA;NA
"30";"Suena en este momento #apuntocaramelo de @SoyDanielBeta feat @Alkilados en @labrujaecuador @dbfansuio";FALSE;0;NA;2017-07-09 00:29:35;FALSE;NA;"883845552953339904";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Paulycma";0;FALSE;FALSE;NA;NA
"31";".@Adele no se encuentra bien suspende sus conciertos";FALSE;1;NA;2017-07-09 00:07:55;FALSE;NA;"883840099934511104";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"32";"RT @labrujaecuador: Gerard Piqué pasa gran susto al accidentarse en Catar https://t.co/K5nGUu9Ow9";FALSE;0;NA;2017-07-08 23:01:02;FALSE;NA;"883823267232051200";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"DRFAE";1;TRUE;FALSE;NA;NA
"33";"Gerard Piqué pasa gran susto al accidentarse en Catar https://t.co/K5nGUu9Ow9";FALSE;0;NA;2017-07-08 23:00:01;FALSE;NA;"883823011564064768";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA
"34";"Ed Sheeran abandona Twiter cansado de los insultos";FALSE;2;NA;2017-07-08 22:00:01;FALSE;NA;"883807914435026944";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
"35";"La cantante @shakira pasó por Hamburgo dispuesta a trasladar a los líderes del G20 su voz en favor de la educación";FALSE;1;NA;2017-07-08 21:00:01;FALSE;NA;"883792813372039168";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA
