"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
2017-07-16 22:37:43,0,FALSE,"886716502065467392",TRUE,NA,NA,NA,NA,NA,16,FALSE,"PAVAZAL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TrevilandersGT: Ecuador está por recibir noticias sobre el #VersusWorldTour... <U+26A1><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BD><ed><U+00B2><U+009E> https://t.co/9sBHuIMxCI",FALSE
2017-07-16 22:25:19,0,FALSE,"886713381046161408",TRUE,NA,NA,NA,NA,NA,16,FALSE,"HenryNoboaA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TrevilandersGT: Ecuador está por recibir noticias sobre el #VersusWorldTour... <U+26A1><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BD><ed><U+00B2><U+009E> https://t.co/9sBHuIMxCI",FALSE
2017-07-16 22:25:13,0,FALSE,"886713357998411779",TRUE,NA,NA,NA,NA,NA,16,FALSE,"leo_ralu","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TrevilandersGT: Ecuador está por recibir noticias sobre el #VersusWorldTour... <U+26A1><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BD><ed><U+00B2><U+009E> https://t.co/9sBHuIMxCI",FALSE
2017-07-16 22:20:49,0,FALSE,"886712249850744832",TRUE,NA,NA,NA,NA,NA,16,FALSE,"Carolina_Olayo","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TrevilandersGT: Ecuador está por recibir noticias sobre el #VersusWorldTour... <U+26A1><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BD><ed><U+00B2><U+009E> https://t.co/9sBHuIMxCI",FALSE
2017-07-16 22:20:15,41,FALSE,"886712106438934528",FALSE,NA,NA,NA,NA,NA,16,FALSE,"TrevilandersGT","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ecuador está por recibir noticias sobre el #VersusWorldTour... <U+26A1><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BD><ed><U+00B2><U+009E> https://t.co/9sBHuIMxCI",FALSE
2017-07-16 22:09:57,0,FALSE,"886709514715766786",FALSE,NA,NA,NA,"ExaFmEcuador","118800631",0,FALSE,"AchoEcuador","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador buenas tardes, me gustaría que pongan #ComoSiempre de @acholaterza cantante paraguayo <U+2764>",FALSE
2017-07-16 15:12:42,0,FALSE,"886604511153967105",TRUE,NA,NA,NA,NA,NA,3,FALSE,"soykathysegovia","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ilysmjohann: @ExaFmEcuador Podrían poner la nueva canción de @JohannVera1 #VueloAParis por favor <ed><U+00A0><U+00BD><ed><U+00B2><U+0099>",FALSE
2017-07-16 14:22:47,0,FALSE,"886591951084150784",TRUE,NA,NA,NA,NA,NA,1,FALSE,"igpalcosuf1980","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @karen_mantilla7: #yocreoenlosniños @ExaFmEcuador  trampolín cuando era niña me encanta. #yocreoenlaradio https://t.co/Ocw5eCqO7J",FALSE
2017-07-16 04:07:07,1,FALSE,"886437010730352641",FALSE,NA,NA,NA,NA,NA,0,FALSE,"PrissWitteveen","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hola @ExaFmEcuador me gustaría programar <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #Ven de @PabloJaraEc gracias #SueñaCantaAma <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>",FALSE
2017-07-16 01:59:52,0,FALSE,"886404988074938368",FALSE,NA,NA,NA,NA,NA,0,FALSE,"MarcelaGmezM","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hola @ExaFmEcuador <ed><U+00A0><U+00BD><ed><U+00B1><U+008B> quisiera que me complazcan con <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>#Ven de @PabloJaraEc <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>gracias @TeamPabloJaraG #SueñaCantaAma <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+00A7>",FALSE
