"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @labrujaecuador: Zlatan Ibrahimovic tiene su propio billete en Suecia https://t.co/ANDHoFWZO4",FALSE,0,NA,2017-07-27 16:25:38,FALSE,NA,"890609132834742273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danymen73",2,TRUE,FALSE,NA,NA
"https://t.co/JALqmqPbEw",FALSE,0,NA,2017-07-27 16:00:00,FALSE,NA,"890602681856819200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"@labrujaecuador el material nuevo de Depeche Mode salió este año y las 'algunas presentaciones en Europa' responden al Global Spirit Tour <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,"labrujaecuador",2017-07-27 15:58:15,FALSE,NA,"890602240024526849","82985256","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pau_MunozG",0,FALSE,FALSE,NA,NA
"Zlatan Ibrahimovic tiene su propio billete en Suecia https://t.co/ANDHoFWZO4",FALSE,3,NA,2017-07-27 15:30:01,FALSE,NA,"890595137188974592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",2,FALSE,FALSE,NA,NA
"RT @AndreaAmjb: @labrujaecuador hola nos ayudan con #NireggaetonNiRock de @GenaroMeCachas gracias @GenaroFanClubEc @KiaveNove",FALSE,0,NA,2017-07-27 15:25:09,FALSE,NA,"890593910527053824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GenaroMeCachas",1,TRUE,FALSE,NA,NA
"RT @dayanataly94: Buenos días @labrujaecuador me complacen con #NiReggaetónNiRock de @GenaroMeCachas gracias @KiaveNove @GenaroFanClubEc <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>…",FALSE,0,NA,2017-07-27 15:24:57,FALSE,NA,"890593859541102592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GenaroMeCachas",2,TRUE,FALSE,NA,NA
"@labrujaecuador hola nos ayudan con #NireggaetonNiRock de @GenaroMeCachas gracias @GenaroFanClubEc @KiaveNove",FALSE,9,"labrujaecuador",2017-07-27 15:09:03,FALSE,NA,"890589857390702593","82985256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndreaAmjb",1,FALSE,FALSE,NA,NA
"Primer Ministro de Canadá aparece en la portada de Rolling Stone https://t.co/Rmyy9Nj4e3",FALSE,3,NA,2017-07-27 15:00:03,FALSE,NA,"890587593724776448",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Angelina Jolie deja a un lado las películas para cocinar y dedicarse a la maternidad",FALSE,1,NA,2017-07-27 14:30:02,FALSE,NA,"890580040953548801",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Buenos días @labrujaecuador me complacen con #NiReggaetónNiRock de @GenaroMeCachas gracias @KiaveNove @GenaroFanClubEc <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>",FALSE,5,NA,2017-07-27 14:22:19,FALSE,NA,"890578100597248004",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dayanataly94",2,FALSE,FALSE,NA,NA
"https://t.co/g4gceiSpi2",FALSE,0,NA,2017-07-27 14:00:04,FALSE,NA,"890572499670319105",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Madonna acepta indemnización por violación de intimidad",FALSE,1,NA,2017-07-27 13:30:00,FALSE,NA,"890564934383403008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"@MirkoZiviani https://t.co/FJYX9X7mLR",FALSE,0,"MirkoZiviani",2017-07-27 13:18:26,FALSE,NA,"890562021787357185","1060157965","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crgavilanez",0,FALSE,FALSE,NA,NA
"https://t.co/xwkTPDHcQm",FALSE,1,NA,2017-07-27 13:00:04,FALSE,NA,"890557399139889152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Kate Hudson le dice adiós a su rubia cabellera https://t.co/nKD8FAh3e7",FALSE,1,NA,2017-07-27 12:30:00,FALSE,NA,"890549834389659648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Fundación Latin Grammy entrega becas",FALSE,2,NA,2017-07-27 12:00:03,FALSE,NA,"890542294008549376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Wayne Rooney, “impaciente” por jugar su primer partido oficial con el Everton",FALSE,0,NA,2017-07-27 11:00:00,FALSE,NA,"890527183785140224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Amazon anuncia que busca contratar a 50.000 trabajadores",FALSE,0,NA,2017-07-27 09:00:01,FALSE,NA,"890496990055997440",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Daniel Craig volverá a reencarnar a James Bond en el 2019",FALSE,0,NA,2017-07-27 07:00:00,FALSE,NA,"890466786608427008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Wonder Woman volverá al cine en diciembre de 2019",FALSE,3,NA,2017-07-27 05:00:01,FALSE,NA,"890436593118396416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"RT @labrujaecuador: Mike Shinoda comparte la primera foto de Chester Bennington en Linkin Park https://t.co/k8WfkC1Q6h",FALSE,0,NA,2017-07-27 04:32:34,FALSE,NA,"890429682134462465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Granperdomo",3,TRUE,FALSE,NA,NA
"Emmanuel Macron se reúne con Rihanna para hablar sobre educación",FALSE,0,NA,2017-07-27 04:00:00,FALSE,NA,"890421488641126401",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @labrujaecuador: Mike Shinoda comparte la primera foto de Chester Bennington en Linkin Park https://t.co/k8WfkC1Q6h",FALSE,0,NA,2017-07-27 03:49:19,FALSE,NA,"890418798301503489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bscecuatoriano",3,TRUE,FALSE,NA,NA
"Subastan cena con Leonardo DiCaprio y Kate Winslet por el medio ambiente",FALSE,2,NA,2017-07-27 03:00:00,FALSE,NA,"890406389360865281",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"@labrujaecuador Qué? No creo eso, una mujer tan bella, distinguida,  nonlo puedo creer.",FALSE,0,"labrujaecuador",2017-07-27 02:24:05,FALSE,"890361090940391424","890397348140126213","82985256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andreyces",0,FALSE,FALSE,NA,NA
"Facebook eleva sus ganancias en un 71% por la publicidad en móviles",FALSE,0,NA,2017-07-27 02:00:02,FALSE,NA,"890391295344222208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Jennifer Lopez comparte nuevas fotos de su fiesta de cumpleaños https://t.co/ozFwrVCB0u",FALSE,2,NA,2017-07-27 01:00:00,FALSE,NA,"890376189688385536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Madre sustituta de Kim Kardashian tiene tres meses de embarazo",FALSE,0,NA,2017-07-27 00:30:01,FALSE,NA,"890368643233656834",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"A los 30 años decidí dejar de consumir drogas: Charlize Theron",FALSE,0,NA,2017-07-27 00:00:00,FALSE,NA,"890361090940391424",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"""Light my Fire"" cumple 50 años y @TheDoors lo celebra con single digital",FALSE,3,NA,2017-07-26 23:30:02,FALSE,NA,"890353546482380800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",3,FALSE,FALSE,NA,NA
"RT @labrujaecuador: Rihanna se entrevistó con la pareja presidencial de Francia https://t.co/DLX5M4bcTJ",FALSE,0,NA,2017-07-26 23:00:30,FALSE,NA,"890346116914569216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mayte_Araujo",2,TRUE,FALSE,NA,NA
"Rihanna se entrevistó con la pareja presidencial de Francia https://t.co/DLX5M4bcTJ",FALSE,3,NA,2017-07-26 23:00:00,FALSE,NA,"890345990313582592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",2,FALSE,FALSE,NA,NA
"RT @labrujaecuador: Mike Shinoda comparte la primera foto de Chester Bennington en Linkin Park https://t.co/k8WfkC1Q6h",FALSE,0,NA,2017-07-26 22:42:13,FALSE,NA,"890341516119617536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lalbercar",3,TRUE,FALSE,NA,NA
"Mike Shinoda comparte la primera foto de Chester Bennington en Linkin Park https://t.co/k8WfkC1Q6h",FALSE,7,NA,2017-07-26 22:30:00,FALSE,NA,"890338441602490369",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",3,FALSE,FALSE,NA,NA
"RT @labrujaecuador: Todos tenemos un lado fanático, y Maluma demostró el suyo al publicar una imagen nada más y nada menos que con Justin T…",FALSE,0,NA,2017-07-26 22:22:03,FALSE,NA,"890336440277757952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mary_mermaid84",1,TRUE,FALSE,NA,NA
"RT @labrujaecuador: Usher se une a James Corden para el “Carpool Karaoke” https://t.co/CSUWDM6fWZ",FALSE,0,NA,2017-07-26 22:03:48,FALSE,NA,"890331846067851264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","titialban",1,TRUE,FALSE,NA,NA
"Todos tenemos un lado fanático, y Maluma demostró el suyo al publicar una imagen nada más y nada menos que con Just… https://t.co/op8GEYZbOn",FALSE,2,NA,2017-07-26 22:00:02,TRUE,NA,"890330899346333696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"Bella Thorne está obsesionada con Dove Cameron",FALSE,0,NA,2017-07-26 21:30:01,FALSE,NA,"890323345266421762",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"“Fifth Harmony”, así se llamará su nuevo proyecto musical, se pondrá a la venta el próximo 25 de agosto",FALSE,2,NA,2017-07-26 21:00:01,FALSE,NA,"890315793543639040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @RiveristasEc: Pa' que la adrenalina suba <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> 
Nos pobemos a bailar al ritmo de #LoDigo @_CarlosRivera ft @GdZOficial gracias @labrujaec…",FALSE,0,NA,2017-07-26 20:58:48,FALSE,NA,"890315490509422592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tamyocampot",4,TRUE,FALSE,NA,NA
"Usher se une a James Corden para el “Carpool Karaoke” https://t.co/CSUWDM6fWZ",FALSE,7,NA,2017-07-26 20:30:02,FALSE,NA,"890308249593032704",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"Buenos días @labrujaecuador por favor me pueden poner la canción #FelicesLos4 <U+274C> de @maluma gracias @Giovag !",FALSE,0,NA,2017-07-26 20:17:47,FALSE,NA,"890305164883709952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JefferysNero",0,FALSE,FALSE,NA,NA
"https://t.co/ZcIEKmxwQB",FALSE,0,NA,2017-07-26 20:00:02,FALSE,NA,"890300701066186752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @RiveristasEc: Pa' que la adrenalina suba <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> 
Nos pobemos a bailar al ritmo de #LoDigo @_CarlosRivera ft @GdZOficial gracias @labrujaec…",FALSE,0,NA,2017-07-26 19:57:13,FALSE,NA,"890299992728117249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MileCRfan",4,TRUE,FALSE,NA,NA
"RT @RiveristasEc: Pa' que la adrenalina suba <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> 
Nos pobemos a bailar al ritmo de #LoDigo @_CarlosRivera ft @GdZOficial gracias @labrujaec…",FALSE,0,NA,2017-07-26 19:56:08,FALSE,NA,"890299719230119936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarenRiveristaE",4,TRUE,FALSE,NA,NA
"Pa' que la adrenalina suba <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> 
Nos pobemos a bailar al ritmo de #LoDigo @_CarlosRivera ft @GdZOficial gracias… https://t.co/CjuzS1Qtlj",FALSE,4,NA,2017-07-26 19:47:53,TRUE,NA,"890297640855973891",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiveristasEc",4,FALSE,FALSE,NA,NA
"Tears For Fears cancela sus últimas presentaciones en Estados Unidos",FALSE,0,NA,2017-07-26 19:30:01,FALSE,NA,"890293144557953026",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"Cancelación de gira de Justin Bieber deja a 200 personas sin trabajo",FALSE,0,NA,2017-07-26 19:00:01,FALSE,NA,"890285596324765696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Creador de ""Los Simpson"" estrenará una nueva serie para adultos en Netflix",FALSE,2,NA,2017-07-26 18:30:00,FALSE,NA,"890278043847204866",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"Justin Bieber habría dejado la música para dedicarse a la espiritualidad",FALSE,1,NA,2017-07-26 18:00:03,FALSE,NA,"890270503457259520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"Slipknot lanzó un clip de su documental ""Day of the gusano"", que únicamente se proyectará el 6 de septiembre",FALSE,2,NA,2017-07-26 17:30:01,FALSE,NA,"890262946806452224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"Vuelven las Amazonas: Secuela de ""Mujer Maravilla"" debutará en diciembre de 2019",FALSE,4,NA,2017-07-26 17:30:00,FALSE,NA,"890262943031414784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"RT @RevolverEc: La #Reina se va para @labrujaecuador JC Radio La Bruja #Quito… https://t.co/pLaVzklelr",FALSE,0,NA,2017-07-26 16:58:44,FALSE,NA,"890255072881520640",NA,"<a href=""http://wuxi.cuxibamba.com"" rel=""nofollow"">wuxi-speaker</a>","SFQuito",1,TRUE,FALSE,NA,NA
"RT @rockfusionweb: La #Reina se va para @labrujaecuador JC Radio La Bruja #Quito #Ecuador. Gracias por el apoyo. Lo… https://t.co/SA9LzTBAa7",FALSE,0,NA,2017-07-26 16:50:05,FALSE,NA,"890252896595574785",NA,"<a href=""http://ecuabot.org"" rel=""nofollow"">EcuaBot 2.0</a>","ecuabot",1,TRUE,FALSE,NA,NA
"La #Reina se va para @labrujaecuador JC Radio La Bruja #Quito #Ecuador. Gracias por el apoyo. Lo… https://t.co/SA9LzTBAa7",FALSE,1,NA,2017-07-26 16:48:34,FALSE,NA,"890252513827487748",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rockfusionweb",1,FALSE,FALSE,"-79.0153","-2.8992"
"La #Reina se va para @labrujaecuador JC Radio La Bruja #Quito… https://t.co/pLaVzklelr",FALSE,1,NA,2017-07-26 16:44:04,FALSE,NA,"890251384318308353",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RevolverEc",1,FALSE,FALSE,"-79.0153","-2.8992"
"RT @rockfusionweb: La #Reina se va para @labrujaecuador JC Radio La Bruja #Quito #Ecuador. Gracias por el apoyo. @super949 #Cuenca @SuperCo…",FALSE,0,NA,2017-07-26 16:43:44,FALSE,NA,"890251297898856448",NA,"<a href=""http://wuxi.cuxibamba.com"" rel=""nofollow"">wuxi-speaker</a>","SFQuito",1,TRUE,FALSE,NA,NA
"La #Reina se va para @labrujaecuador JC Radio La Bruja #Quito #Ecuador. Gracias por el apoyo. @super949 #Cuenca… https://t.co/THhD72iWvF",FALSE,1,NA,2017-07-26 16:41:45,TRUE,NA,"890250798545997824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RevolverEc",0,FALSE,FALSE,NA,NA
"La #Reina se va para @labrujaecuador JC Radio La Bruja #Quito #Ecuador. Gracias por el apoyo. @super949 #Cuenca… https://t.co/ay438wqVOL",FALSE,1,NA,2017-07-26 16:39:38,TRUE,NA,"890250267614216193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rockfusionweb",1,FALSE,FALSE,NA,NA
"Los 10 + 7 de @labrujaecuador 
Nº 15
https://t.co/iH6VWAKf7P",FALSE,2,NA,2017-07-26 15:30:00,FALSE,NA,"890232744382406657",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Los 10 + 7 de @labrujaecuador 
Nº 16
https://t.co/oeyvaAVX2R",FALSE,2,NA,2017-07-26 15:20:01,FALSE,NA,"890230229490438145",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"Los 10 + 7 de @labrujaecuador 
Nº 17
https://t.co/S8oKbFF6b5",FALSE,2,NA,2017-07-26 15:10:00,FALSE,NA,"890227711775518721",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"A continuacón los 10 + 7 de @labrujaecuador 
NO TE DESCONECTES !!!",FALSE,3,NA,2017-07-26 15:00:05,FALSE,NA,"890225214927384579",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Anne Hathaway negocia encarnar a Barbie en cine",FALSE,3,NA,2017-07-26 14:30:00,FALSE,NA,"890217646074900480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Arrestan a James Cromwell, actor de ""Babe"", en protesta animalista",FALSE,2,NA,2017-07-26 14:00:04,FALSE,NA,"890210112169680896",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Subastarán una cena privada con Leonardo DiCaprio y Kate Winslet",FALSE,4,NA,2017-07-26 13:30:01,FALSE,NA,"890202548061192192",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Justin Bieber se disculpó por cancelar su #PurposeWorldTour",FALSE,1,NA,2017-07-26 13:00:01,FALSE,NA,"890195000725708801",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"no tengo nada contra la dupla de @labrujaecuador pero extraño a Samantha y Celi sola, porque escuchaba musica trabajando y no tanto bla bla.",FALSE,0,NA,2017-07-26 12:45:47,FALSE,NA,"890191416323977217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ecuadormycountr",0,FALSE,FALSE,NA,NA
"@labrujaecuador 
Hola no se si me podrían ayudar con el título de una canción. Solo he escuchado una parte: ""i need to get away from you"" :)",FALSE,0,"labrujaecuador",2017-07-26 12:38:26,FALSE,NA,"890189565671112704","82985256","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mikriss8",0,FALSE,FALSE,NA,NA
"https://t.co/7ZqngUuhgO",FALSE,1,NA,2017-07-26 12:30:02,FALSE,NA,"890187454770290688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Niña reemplazó al baterista de Metallica https://t.co/mnumM035ED",FALSE,3,NA,2017-07-26 12:00:01,FALSE,NA,"890179901323526146",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @labrujaecuador: Macaulay Culkin reaparece con nueva apariencia tras la muerte de actor de ""Mi pobre angelito"" https://t.co/wPESM983VO",FALSE,0,NA,2017-07-26 11:37:11,FALSE,NA,"890174153881522176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danymen73",3,TRUE,FALSE,NA,NA
"Hija de Victoria Beckham descubre su pasado pop, la niña jugó con las muñecas Spice Girls https://t.co/HzDhFH6hil",FALSE,2,NA,2017-07-26 11:00:04,FALSE,NA,"890164810893193216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"The Weeknd viajó en jet privado por Selena Gomez, el cantante voló desde Paris para compartir con su chica un día especial",FALSE,1,NA,2017-07-26 09:00:02,FALSE,NA,"890134605369675781",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Kendrick Lamar lidera la lista de los VMAs 2017, Katy Perry y The Weeknd  siguen al cantante entre los más nominados",FALSE,3,NA,2017-07-26 07:00:00,FALSE,NA,"890104398071779328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Brooklyn Beckham y Madison Beer confirman romance https://t.co/Hwdy3a5MLk",FALSE,2,NA,2017-07-26 05:00:01,FALSE,NA,"890074201251500032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Coqueteo entre Neymar y Demi traspasa las redes https://t.co/R5wRQhg44I",FALSE,3,NA,2017-07-26 04:00:01,FALSE,NA,"890059104630304773",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"@LanaDelRey celebra el lanzamiento de “Lust For Life” en una fiesta con fanáticos",FALSE,0,"LanaDelRey",2017-07-26 03:00:00,FALSE,NA,"890044002170482689","45266183","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @RaulJLojano: @luzpinosmusic Nominada a Artista Revelación del Año con su Éxito ""Mariposa Azul"" https://t.co/TpVwB8V8WF @labrujaecuador…",FALSE,0,NA,2017-07-26 02:56:38,FALSE,NA,"890043152547164160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ViviAlmeidaC",2,TRUE,FALSE,NA,NA
"RT @AnimaLegion: Retweeted Tatty González (@TattyG723):

@AnimaInside con su tema #Maybe sonando en @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,0,NA,2017-07-26 02:34:22,FALSE,NA,"890037548705349636",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parravallejo73",1,TRUE,FALSE,NA,NA
"@linkinpark hizo “Carpool Karaoke” con @JKCorden",FALSE,0,"linkinpark",2017-07-26 02:00:02,FALSE,NA,"890028909382782976","19373710","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"https://t.co/HZOvuKqsWP",FALSE,0,NA,2017-07-26 01:40:54,FALSE,NA,"890024093608808449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"En sus redes sociales @ParisHilton da 30 segundos de su nuevo tema “Summer Reign”",FALSE,0,NA,2017-07-26 01:00:00,FALSE,NA,"890013801658974208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @AnyDeak: Una nueva amiga para vos @AngieRataBlanca jajaja https://t.co/YryaWmzXHm",FALSE,0,NA,2017-07-26 00:34:09,FALSE,NA,"890007295500967939",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","AngieRataBlanca",1,TRUE,FALSE,NA,NA
